unified_customer_id,telco_customer_id,action_status,churn_label,predicted_churn_probability,predicted_churn_label,churn_risk_segment,retention_priority,customer_value_segment,monthly_charges,estimated_customer_lifetime_value,monthly_revenue_at_risk,primary_recommendation,secondary_recommendation,recommendation_reason,risk_driver_summary,expected_save_rate,estimated_action_cost,estimated_gross_mrr_saved,estimated_net_mrr_impact,annualized_net_revenue_impact,tenure,tenure_segment,contract,payment_method,payment_risk_score,inactivity_days,activity_status,engagement_score,customer_health_score,support_ticket_count,open_ticket_count,critical_ticket_count,low_satisfaction_ticket_count,complaint_frequency,support_burden_score,avg_satisfaction_rating,prediction_scope,best_model_name
CUST0006402,9066-QRSDU,active_retention,0,0.13054457443288442,0,low risk,P3 monitor,established_value,26.3,1814.7,3.43,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, payment risk, valuable customer",0.05,0.0,0.19,0.19,2.28,69,49_plus_months,one_year,electronic_check,0.65,420.0,inactive_90_plus_days,0.1939,0.5413,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0004655,6568-POCUI,active_retention,0,0.13051447633582922,0,low risk,P3 monitor,high_value,95.2,4284.0,12.42,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, valuable customer",0.05,0.0,0.81,0.81,9.72,45,25_48_months,two_year,credit_card_automatic,0.2,395.0,inactive_90_plus_days,0.21,0.4926,2.0,1.0,1.0,1.0,1.0,0.3804,2.0,full_model_scoring,logistic_regression
CUST0003514,4981-FLTMF,active_retention,0,0.13035555971172036,0,low risk,P3 monitor,established_value,65.2,3716.4,8.5,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, valuable customer",0.05,0.0,0.47,0.47,5.64,57,49_plus_months,month_to_month,bank_transfer_automatic,0.35,244.0,inactive_90_plus_days,0.3027,0.5608,3.0,1.0,0.0,0.0,1.0,0.2361,3.5,full_model_scoring,logistic_regression
CUST0002840,4043-MKDTV,active_retention,0,0.13014715789724754,0,low risk,P3 monitor,high_value,105.25,7472.75,13.7,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, payment risk, valuable customer",0.05,0.0,0.89,0.89,10.68,71,49_plus_months,two_year,electronic_check,0.65,69.0,active_31_90_days,0.4089,0.5336,4.0,3.0,0.0,0.0,0.75,0.3914,3.0,full_model_scoring,logistic_regression
CUST0006654,9467-ROOLM,active_retention,0,0.1296409470598247,0,low risk,P3 monitor,emerging_value,19.05,476.25,2.47,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction",0.05,0.0,0.12,0.12,1.44,25,25_48_months,month_to_month,mailed_check,0.35,469.0,inactive_90_plus_days,0.164,0.4352,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0006299,8909-BOLNL,active_retention,0,0.12956833787473868,0,low risk,P3 monitor,low_value,21.2,63.6,2.75,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, early tenure",0.05,0.0,0.11,0.11,1.32,3,0_6_months,one_year,mailed_check,0.0,0.0,no_activity,0.0,0.3938,1.0,1.0,0.0,0.0,0.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0004564,6434-TTGJP,active_retention,0,0.12947823447462964,0,low risk,P3 monitor,emerging_value,53.7,537.0,6.95,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, early tenure",0.05,0.0,0.33,0.33,3.96,10,7_12_months,two_year,credit_card_automatic,0.0,63.0,active_31_90_days,0.4131,0.5736,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0002960,4227-OJHAL,active_retention,0,0.12947321039135626,0,low risk,P3 monitor,high_value,73.0,4964.0,9.45,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, valuable customer",0.05,0.0,0.61,0.61,7.32,68,49_plus_months,one_year,credit_card_automatic,0.2,163.0,inactive_90_plus_days,0.3513,0.595,2.0,1.0,1.0,1.0,1.0,0.3887,2.0,holdout_prediction_output,logistic_regression
CUST0003927,5524-KHNJP,active_retention,0,0.12942219005875683,0,low risk,P3 monitor,established_value,74.75,2466.75,9.67,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, valuable customer",0.05,0.0,0.53,0.53,6.36,33,25_48_months,one_year,credit_card_automatic,0.0,116.0,inactive_90_plus_days,0.3801,0.6083,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0001069,1557-EMYVT,active_retention,0,0.12930442770743816,0,low risk,P3 monitor,high_value,115.05,4947.15,14.88,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, valuable customer",0.05,0.0,0.97,0.97,11.64,43,25_48_months,two_year,credit_card_automatic,0.0,133.0,inactive_90_plus_days,0.3739,0.6891,0.0,0.0,0.0,0.0,0.0,0.0,3.0,holdout_prediction_output,logistic_regression
CUST0005673,7995-ZHHNZ,active_retention,0,0.12929059908388157,0,low risk,P3 monitor,established_value,56.1,2356.2000000000003,7.25,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, valuable customer",0.05,0.0,0.4,0.4,4.8,42,25_48_months,one_year,credit_card_automatic,0.0,107.0,inactive_90_plus_days,0.3882,0.6368,2.0,1.0,0.0,0.0,1.0,0.2238,5.0,holdout_prediction_output,logistic_regression
CUST0005764,8106-GWQOK,active_retention,0,0.12914258888255514,0,low risk,P3 monitor,established_value,60.0,2280.0,7.75,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, valuable customer",0.05,0.0,0.43,0.43,5.16,38,25_48_months,two_year,bank_transfer_automatic,0.2,1.0,active_0_30_days,0.4856,0.6379,2.0,1.0,0.0,0.0,1.0,0.1822,4.0,full_model_scoring,logistic_regression
CUST0000648,0946-FKYTX,active_retention,0,0.12904208630177455,0,low risk,P3 monitor,established_value,30.1,1565.2,3.88,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, valuable customer",0.05,0.0,0.21,0.21,2.52,52,49_plus_months,one_year,mailed_check,0.0,22.0,active_0_30_days,0.4446,0.684,2.0,1.0,0.0,0.0,1.0,0.2085,4.0,full_model_scoring,logistic_regression
CUST0005395,7605-BDWDC,active_retention,0,0.12903118643790462,0,low risk,P3 monitor,established_value,49.85,1545.35,6.43,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, valuable customer",0.05,0.0,0.35,0.35,4.2,31,25_48_months,two_year,bank_transfer_automatic,0.2,324.0,inactive_90_plus_days,0.2569,0.4631,5.0,2.0,2.0,1.0,1.0,0.4569,2.6666666666666665,full_model_scoring,logistic_regression
CUST0000021,0023-UYUPN,active_retention,0,0.12902090060379529,0,low risk,P3 monitor,emerging_value,25.2,1260.0,3.25,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, payment risk",0.05,0.0,0.15,0.15,1.8,50,49_plus_months,one_year,electronic_check,0.45,91.0,inactive_90_plus_days,0.3974,0.5657,2.0,1.0,0.0,0.0,1.0,0.2299,3.0,full_model_scoring,logistic_regression
CUST0004267,6007-TCTST,active_retention,0,0.12896785059306662,0,low risk,P3 monitor,high_value,115.8,8337.6,14.93,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, valuable customer",0.05,0.0,0.97,0.97,11.64,72,49_plus_months,two_year,bank_transfer_automatic,0.2,32.0,active_31_90_days,0.4378,0.6899,2.0,0.0,0.0,1.0,0.5,0.1807,2.5,full_model_scoring,logistic_regression
CUST0005799,8165-CBKXO,active_retention,0,0.12877506513790005,0,low risk,P3 monitor,established_value,56.75,3745.5,7.31,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, valuable customer",0.05,0.0,0.4,0.4,4.8,66,49_plus_months,two_year,credit_card_automatic,0.2,7.0,active_0_30_days,0.4605,0.6193,1.0,1.0,1.0,0.0,1.0,0.4498,3.0,full_model_scoring,logistic_regression
CUST0000291,0428-AXXLJ,active_retention,0,0.12876809640689482,0,low risk,P3 monitor,emerging_value,19.5,487.5,2.51,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,low engagement,0.05,0.0,0.12,0.12,1.44,25,25_48_months,one_year,bank_transfer_automatic,0.2,575.0,inactive_90_plus_days,0.1015,0.5027,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0006169,8735-NBLWT,active_retention,0,0.12872067472040566,0,low risk,P3 monitor,low_value,20.4,183.6,2.63,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, early tenure",0.05,0.0,0.11,0.11,1.32,9,7_12_months,month_to_month,mailed_check,0.35,0.0,no_activity,0.0,0.299,4.0,2.0,2.0,0.0,0.75,0.3991,5.0,full_model_scoring,logistic_regression
CUST0002315,3315-IKYZQ,active_retention,0,0.1285821130233211,0,low risk,P3 monitor,established_value,50.8,1422.4,6.53,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, valuable customer",0.05,0.0,0.36,0.36,4.32,28,25_48_months,one_year,mailed_check,0.0,86.0,active_31_90_days,0.3983,0.6052,1.0,1.0,0.0,0.0,0.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0002016,2907-ILJBN,active_retention,0,0.12856581989890203,0,low risk,P3 monitor,low_value,20.6,226.6,2.65,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, early tenure",0.05,0.0,0.11,0.11,1.32,11,7_12_months,one_year,mailed_check,0.0,578.0,inactive_90_plus_days,0.0983,0.3998,1.0,1.0,1.0,0.0,1.0,0.4498,3.0,full_model_scoring,logistic_regression
CUST0005340,7542-CYDDM,active_retention,0,0.12841804498377196,0,low risk,P3 monitor,low_value,20.05,360.9,2.57,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,support friction,0.05,0.0,0.1,0.1,1.2,18,13_24_months,month_to_month,mailed_check,0.35,16.0,active_0_30_days,0.4518,0.501,4.0,2.0,0.0,2.0,1.0,0.389,1.5,full_model_scoring,logistic_regression
CUST0002396,3423-HHXAO,active_retention,0,0.12804302581589952,0,low risk,P3 monitor,low_value,19.5,273.0,2.5,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,routine monitoring,0.05,0.0,0.1,0.1,1.2,14,13_24_months,one_year,mailed_check,0.2,11.0,active_0_30_days,0.4487,0.6186,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0002469,3530-VWVGU,active_retention,0,0.1279589394705524,0,low risk,P3 monitor,emerging_value,19.9,437.8,2.55,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction",0.05,0.0,0.12,0.12,1.44,22,13_24_months,month_to_month,mailed_check,0.35,399.0,inactive_90_plus_days,0.2074,0.4463,1.0,1.0,0.0,0.0,1.0,0.2498,3.0,full_model_scoring,logistic_regression
CUST0003170,4547-FZJWE,active_retention,0,0.12789021617899177,0,low risk,P3 monitor,established_value,59.45,3269.75,7.6,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, valuable customer",0.05,0.0,0.42,0.42,5.04,55,49_plus_months,one_year,credit_card_automatic,0.0,386.0,inactive_90_plus_days,0.2154,0.5964,1.0,0.0,0.0,1.0,1.0,0.2175,2.0,full_model_scoring,logistic_regression
CUST0006023,8513-OLYGY,active_retention,0,0.12778173599180792,0,low risk,P3 monitor,high_value,115.8,8337.6,14.8,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, valuable customer",0.05,0.0,0.96,0.96,11.52,72,49_plus_months,two_year,credit_card_automatic,0.0,596.0,inactive_90_plus_days,0.0869,0.6348,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0003942,5546-QUERU,active_retention,0,0.12766921491950223,0,low risk,P3 monitor,low_value,19.95,259.35,2.55,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction",0.05,0.0,0.1,0.1,1.2,13,13_24_months,one_year,mailed_check,0.2,169.0,inactive_90_plus_days,0.3507,0.5302,2.0,1.0,0.0,0.0,0.5,0.1887,5.0,full_model_scoring,logistic_regression
CUST0002527,3617-XLSGQ,active_retention,0,0.12766482831264825,0,low risk,P3 monitor,high_value,109.25,7210.5,13.95,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, valuable customer",0.05,0.0,0.91,0.91,10.92,66,49_plus_months,two_year,bank_transfer_automatic,0.0,480.0,inactive_90_plus_days,0.1603,0.5392,1.0,1.0,1.0,0.0,1.0,0.4498,3.0,holdout_prediction_output,logistic_regression
CUST0004251,5993-BQHEA,active_retention,0,0.12755968246781857,0,low risk,P3 monitor,low_value,20.05,240.6,2.56,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, early tenure",0.05,0.0,0.1,0.1,1.2,12,7_12_months,one_year,credit_card_automatic,0.0,15.0,active_0_30_days,0.4444,0.6363,1.0,0.0,0.0,0.0,1.0,0.0657,4.0,full_model_scoring,logistic_regression
CUST0002348,3363-DTIVD,active_retention,0,0.12724119292287397,0,low risk,P3 monitor,high_value,105.55,7494.05,13.43,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, payment risk, valuable customer",0.05,0.0,0.87,0.87,10.44,71,49_plus_months,two_year,electronic_check,0.45,264.0,inactive_90_plus_days,0.2942,0.5265,2.0,1.0,1.0,1.0,1.0,0.3962,1.0,full_model_scoring,logistic_regression
CUST0005873,8259-DZLIZ,active_retention,0,0.12706343429052688,0,low risk,P3 monitor,established_value,53.85,3446.4,6.84,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction, valuable customer",0.05,0.0,0.38,0.38,4.56,64,49_plus_months,one_year,bank_transfer_automatic,0.2,205.0,inactive_90_plus_days,0.3295,0.5627,1.0,1.0,1.0,0.0,1.0,0.4498,3.0,full_model_scoring,logistic_regression
CUST0001647,2391-IPLOP,active_retention,0,0.12702217514143793,0,low risk,P3 monitor,established_value,69.65,3482.5000000000005,8.85,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, payment risk, valuable customer",0.05,0.0,0.49,0.49,5.88,50,49_plus_months,one_year,electronic_check,0.65,29.0,active_0_30_days,0.4345,0.4629,4.0,1.0,3.0,3.0,1.0,0.5402,1.6666666666666667,full_model_scoring,logistic_regression
CUST0001486,2192-CKRLV,active_retention,0,0.12700545289414647,0,low risk,P3 monitor,established_value,49.2,3542.4,6.25,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, payment risk, valuable customer",0.05,0.0,0.34,0.34,4.08,72,49_plus_months,two_year,electronic_check,0.65,15.0,active_0_30_days,0.4569,0.551,1.0,0.0,1.0,1.0,1.0,0.407,2.0,full_model_scoring,logistic_regression
CUST0007039,9987-LUTYD,active_retention,0,0.12699105320631418,0,low risk,P3 monitor,emerging_value,55.15,716.9499999999999,7.0,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, support friction",0.05,0.0,0.33,0.33,3.96,13,13_24_months,one_year,mailed_check,0.0,410.0,inactive_90_plus_days,0.2,0.4801,2.0,2.0,0.0,0.0,1.0,0.3081,3.0,full_model_scoring,logistic_regression
CUST0005880,8263-QMNTJ,active_retention,0,0.12650133286634596,0,low risk,P3 monitor,high_value,115.55,8319.6,14.62,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"support friction, payment risk, valuable customer",0.05,0.0,0.95,0.95,11.4,72,49_plus_months,two_year,electronic_check,0.65,2.0,active_0_30_days,0.4759,0.5655,2.0,1.0,1.0,1.0,0.5,0.3795,2.0,full_model_scoring,logistic_regression
CUST0000989,1431-CYWMH,active_retention,0,0.12625391070698247,0,low risk,P3 monitor,emerging_value,19.05,419.1,2.41,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,support friction,0.05,0.0,0.11,0.11,1.32,22,13_24_months,month_to_month,bank_transfer_automatic,0.35,81.0,active_31_90_days,0.4069,0.533,1.0,0.0,0.0,1.0,1.0,0.2224,2.0,full_model_scoring,logistic_regression
CUST0002197,3146-JTQHR,active_retention,0,0.12604998522315,0,low risk,P3 monitor,low_value,19.6,196.0,2.47,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,"low engagement, early tenure",0.05,0.0,0.1,0.1,1.2,10,7_12_months,one_year,bank_transfer_automatic,0.0,185.0,inactive_90_plus_days,0.3372,0.6057,0.0,0.0,0.0,0.0,0.0,0.0,3.0,full_model_scoring,logistic_regression
CUST0002149,3082-WQRVY,active_retention,0,0.1258144682989159,0,low risk,P3 monitor,low_value,19.65,275.1,2.47,monitor customer health,next-best-action review,Customer does not currently show a dominant intervention trigger.,support friction,0.05,0.0,0.1,0.1,1.2,14,13_24_months,one_year,mailed_check,0.0,25.0,active_0_30_days,0.4363,0.6063,1.0,0.0,0.0,1.0,1.0,0.1897,1.0,full_model_scoring,logistic_regression
